,pageurl,name,hotel_id,area,city,address,lat,long,amenities,hotel_star_rating,hotel_type,review_count,average_rating,photo_count,cleanliness,facilities,location,comfort
410,https://www.booking.com/hotel/in/oyo-40850-orchid-inn.en-gb.html,OYO 40850 Orchid Inn,5181343,"woods road ( G.P road ), royapettah, Chennai",Chennai,"woods road ( G.P road ), royapettah, Chennai, 600002 Chennai, India",13.059445,80.265682,Family rooms|Room service|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Services|Room service|General|Air conditioning|Family rooms|Languages spoken|English|Hindi,3-star hotel,Hotels,,,26.0,,,,
411,https://www.booking.com/hotel/in/noble-heritage-amp-resort.en-gb.html,Noble Heritage Hotel & Resort,4842666,"GRBA Road, Chongay Taar (Near Boys Hostel) Gangtok, Sikkim, 737103",Gangtok,"GRBA Road, Chongay Taar (Near Boys Hostel) Gangtok, Sikkim, 737103, 737103 Gangtok, India",27.346344,88.648703,Free WiFi|Family rooms|Free parking|Restaurant|Room service|Bar|Outdoors|Outdoor fireplace|BBQ facilities|Additional charge|Garden|Pets|Pets are not allowed.|Activities|Themed dinner nights|Additional charge|Bike tours|Additional charge|Cycling|Bicycle rental (additional charge)|Children's playground|Food &amp; Drink|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Kid-friendly buffet|Snack bar|Breakfast in the room|Bar|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Electric vehicle charging station|Street parking|Secured parking|Reception services|Lockers|Private check-in/check-out|Luggage storage|Ticket service|Tour desk|Express check-in/check-out|24-hour front desk|Entertainment and family services|Children television networks|Baby safety gates|Indoor play area|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|General|Shared lounge/TV area|Heating|Car hire|Packed lunches|Lift|Bridal suite|VIP room facilities|Family rooms|Newspapers|Room service|Languages spoken|Bengali|English|Hindi, 3-star hotel ,Hotels,4.0,,30.0,,,,
412,https://www.booking.com/hotel/in/capital-o-60898-amour.en-gb.html,Capital O 60898 Hotel Amour,5939191,"00, Hotel Amour, Opp. Peninsula Grand, 90 Ft. Road, Near Sakinaka Metro Station, Satya Nagar, Sathi D Souza Nagar, Andheri East, Mumbai",Mumbai,"00, Hotel Amour, Opp. Peninsula Grand, 90 Ft. Road, Near Sakinaka Metro Station, Satya Nagar, Sathi D Souza Nagar, Andheri East, Mumbai, 400072 Mumbai, India",19.102818,72.88825,Restaurant|Daily housekeeping|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|No internet access available.|Parking|No parking available.|Services|Daily housekeeping|Trouser press|Additional charge,3-star hotel,Hotels,,,32.0,,,,
413,https://www.booking.com/hotel/in/zoe-chromepet-service-apartment.en-gb.html,Zoe Chromepet Service Apartment,5858078,Lakshmipuram 1st Street Brindavan Apartment Muthamzhil nagar Chromepet,Chennai,"Lakshmipuram 1st Street Brindavan Apartment Muthamzhil nagar Chromepet, 600044 Chennai, India",12.96021,80.1292015,Free WiFi|Family rooms|Free parking|Non-smoking rooms|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Kitchen|Freedom to eat when you want|Washing Machine|Bathroom|Shower|Private bathroom|Toilet|Shared bathroom|Living Area|Space for everyone to be together|Sofa|Seating Area|Media &amp; Technology|Fun for everyone under one roof|Flat-screen TV|Satellite Channels|TV|Room Amenities|Extra comfort|Fan|Trash cans|Clothes rack|Tile/Marble floor|Pets|Pets are not allowed.|Outdoors|Sit back and relax|Terrace|Balcony|Outdoor &amp; View|Enjoy the view|View|Miscellaneous|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi|Tamil,,Apartments,1.0,,,,,,
414,https://www.booking.com/hotel/in/pals-inn.en-gb.html,Pals Inn,852962,"29/6, East Patel Nagar, Main Market",Delhi,"29/6, East Patel Nagar, Main Market, 110008 New Delhi, India",28.64510797,77.16857225,Free WiFi|Family rooms|Free parking|Restaurant|Non-smoking rooms|Room service|Pets|Pets are not allowed.|Activities|Cooking class|Off-site|Additional charge|Tour or class about local culture|Additional charge|Bike tours|Additional charge|Food &amp; Drink|Bottle of water|Breakfast in the room|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Street parking|Wellness facilities|Yoga classes|Reception services|Concierge service|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Safety deposit box|General|Shared lounge/TV area|Designated smoking area|Air conditioning|Non-smoking throughout|Heating|Car hire|Lift|Bridal suite|Family rooms|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi|Japanese,3-star hotel,Hotels,6.0,7.9,27.0,8.3,,7.9,7.5
415,https://www.booking.com/hotel/in/pranav-international.en-gb.html,Hotel Pranav International,2083261,"Gonikoppal, Coorg, Karnataka",Coorg,"Gonikoppal, Coorg, Karnataka, 571213 Gonikoppal, India",12.18274684,75.92676202,Pets|Pets are not allowed.|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Breakfast in the room|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Parking garage|Secured parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Services|Daily housekeeping|Airport shuttle (additional charge)|ATM/cash machine on site|Fax/photocopying|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Security alarm|24-hour security|General|Air conditioning|Family rooms|Newspapers|Languages spoken|English|Hindi,1-star hotel,Hotels,19.0,7.5,45.0,7.5,6.8,7.8,7.5
416,https://www.booking.com/hotel/in/oyo-69995-alankar-tower.en-gb.html,OYO 69995 Alankar Tower,6182626,"1, 11 mile ,Indus Towne, Ratanpur, Bhopal",Bhopal,"1, 11 mile ,Indus Towne, Ratanpur, Bhopal, 462047 Bhopal, India",23.147701,77.479,Free WiFi|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|No parking available.|Services|Daily housekeeping|24-hour front desk|Meeting/banquet facilities,3-star hotel,Hotels,,,24.0,,,,
417,https://www.booking.com/hotel/in/highq-manali.en-gb.html,HighQ Manali,4659600,Kanyal Road Simsa Village,Manali,"Kanyal Road Simsa Village, 175131 Manāli, India",32.224563,77.184644,Family rooms|Free WiFi|Free parking|Restaurant|Room service|BBQ facilities|Outdoors|Outdoor fireplace|Picnic area|Outdoor furniture|Sun terrace|BBQ facilities|Additional charge|Terrace|Garden|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Additional charge|Kid-friendly buffet|Kid meals|Additional charge|Breakfast in the room|Restaurant|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Secured parking|Reception services|Private check-in/check-out|Concierge service|Luggage storage|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Entertainment and family services|Children television networks|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Mini-market on site|Shared lounge/TV area|Designated smoking area|Non-smoking throughout|Allergy-free room|Shops (on site)|Car hire|Soundproof rooms|Bridal suite|VIP room facilities|Family rooms|Non-smoking rooms|Room service,3-star hotel,Hotels,25.0,9.0,46.0,9.1,8.8,9.2,9.2
418,https://www.booking.com/hotel/in/red-fox-vijayawada.en-gb.html,"Red Fox Hotel, Vijayawada",5840540,"D. No. 27-44-8, Patibandavari Street, M G Road, Governorpet, Vijayawada - 520002, Andhra Pradesh",Vijayawada,"D. No. 27-44-8, Patibandavari Street, M G Road, Governorpet, Vijayawada - 520002, Andhra Pradesh, 520002 Vijayawāda, India",16.51088505,80.620454,Free WiFi|Airport shuttle|Free parking|Restaurant|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Electric vehicle charging station|Wellness facilities|Fitness centre|Reception services|Concierge service|Luggage storage|24-hour front desk|Entertainment and family services|Babysitting/child services|Cleaning services|Daily housekeeping|Shoeshine|Ironing service|Dry cleaning|Laundry|Additional charge|Business facilities|Fax/photocopying|Safety &amp; security|24-hour security|General|Airport shuttle (additional charge)|Air conditioning|Room service|Languages spoken|English|Hindi,,Hotels,8.0,8.2,41.0,0.0,0.0,7.2,0.0
419,https://www.booking.com/hotel/in/the-avenue-luxury-service-apartment-goa-india.en-gb.html,The Avenue Orlim,1867427,"Gulley, Orlim, Salcete",Goa,"Gulley, Orlim, Salcete, 403724 Cavelossim, India",15.19778707,73.9418292,2 swimming pools|Free WiFi|Family rooms|Free parking|Room service|Bar|Pets|Pets are not allowed.|Activities|Happy hour|Additional charge|Themed dinner nights|Off-site|Additional charge|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Wine/champagne|Additional charge|Kid meals|Additional charge|Breakfast in the room|Bar|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Secured parking|Wellness facilities|Swimming Pool|Swimming pool|Outdoor pool (all year)|Outdoor pool|Services|Daily housekeeping|Lockers|Trouser press|Additional charge|VIP room facilities|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|General|Designated smoking area|Air conditioning|Soundproof rooms|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,,Hotels,8.0,7.8,24.0,8.8,0.0,0.0,8.8
420,https://www.booking.com/hotel/in/tall-silver-by-vista-rooms.en-gb.html,Tall Silver by Vista Rooms,4587011,"Tall silver, Madikeri, Coorg",Coorg,"Tall silver, Madikeri, Coorg, 571201 Madikeri, India",12.40112727,75.9066239,Free parking|Swimming pool|Outdoor pool|Outdoors|Sit back and relax|BBQ facilities|Additional charge|Garden|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Wellness facilities|Swimming Pool|Swimming pool|Outdoor pool|Common areas|Shared lounge/TV area|Entertainment and family services|Board games/puzzles|Cleaning services|Laundry|Additional charge|Safety &amp; security|CCTV outside property|CCTV in common areas|Miscellaneous|Non-smoking throughout|Non-smoking rooms|Languages spoken|English|Kannada,,Villas,7.0,8.8,,8.9,8.9,8.6,9.3
421,https://www.booking.com/hotel/in/oyo-rooms-gachibowli-near-wells-fargo.en-gb.html,OYO 8941 Hotel Golden Leaves,2396262,"Near Wells Fargo,Nanakram Guda, Hitech City, Prashanti Hill",Hyderabad,"Near Wells Fargo,Nanakram Guda, Hitech City, Prashanti Hill, 500009 Hyderabad, India",17.4202,78.3796,Family rooms|Free parking|Restaurant|Room service|Non-smoking rooms|24-hour front desk|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|No internet access available.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Daily housekeeping|Trouser press|Laundry|Additional charge|24-hour front desk|Room service|Safety &amp; security|CCTV in common areas|General|Air conditioning|Lift|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi, 3-star hotel ,Hotels,21.0,7.1,41.0,6.5,6.8,8.1,6.9
422,https://www.booking.com/hotel/in/park-paradise-manali.en-gb.html,Hotel Park Paradise Manali,3380371,Nagger Road Aleo Naw Manali 175131 Nagger Road Aleo New Manali 175131,Manali,"Nagger Road Aleo Naw Manali 175131 Nagger Road Aleo New Manali 175131, Aleo, 175131 Manāli, India",32.240102,77.192829,"Free WiFi|Free parking|Restaurant|Airport shuttle|Room service|Heating|Outdoors|Outdoor fireplace|Picnic area|Outdoor furniture|Sun terrace|Terrace|Garden|Kitchen|Shared kitchen|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Live music/performance|Off-site|Additional charge|Tour or class about local culture|Additional charge|Happy hour|Additional charge|Themed dinner nights|Additional charge|Bike tours|Additional charge|Walking tours|Additional charge|Movie nights|Off-site|Additional charge|Evening entertainment|Additional charge|Kids' club|Nightclub/DJ|Additional charge|Entertainment staff|Horse riding|Off-site|Additional charge|Cycling|Off-site|Hiking|Off-site|Additional charge|Bicycle rental (additional charge)|Darts|Karaoke|Additional charge|Children's playground|Fishing|Off-site|Additional charge|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Kid-friendly buffet|Kid meals|Additional charge|Snack bar|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Accessible parking|Parking garage|Secured parking|Transport|Public transport tickets|Additional charge|Wellness facilities|Yoga classes|Fitness|Full body massage|Hand massage|Head massage|Couples massage|Foot massage|Neck massage|Back massage|Foot bath|Open-air bath|Additional charge|Hot tub/jacuzzi|Massage|Additional charge|Reception services|Private check-in/check-out|Concierge service|Luggage storage|Ticket service|Tour desk|Express check-in/check-out|Additional charge|24-hour front desk|Entertainment and family services|Children television networks|Baby safety gates|Kids' outdoor play equipment|Books, DVDs, music for children|Board games/puzzles|Babysitting/child services|Additional charge|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|Safety deposit box|General|Shuttle service|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Non-smoking throughout|Heating|Car hire|Lift|Bridal suite|VIP room facilities|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi", 3-star hotel ,Hotels,,,25.0,,,,
